failure_datetime,date,time,hour,location,temperature_celsius,is_peak_hour,is_weekend,repair_time_minutes,passengers_affected,trains_affected,is_rainy,month,failure_type_Interlocking,failure_type_Other,failure_type_Power Supply,failure_type_Software/Electronics,failure_type_Track Circuit,weather_Cloudy,weather_Foggy,weather_Rainy,weather_Snowy,weather_Stormy,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,season_Spring,season_Summer,season_Winter
2023-06-28,2023-06-28,00:00:00,0,Baker Street,21,0,0,44,830,4,1,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2023-06-29,2023-06-29,00:00:00,0,Moorgate,20,0,0,33,724,3,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-06-30,2023-06-30,00:00:00,0,Elephant & Castle,17,0,0,62,3046,5,0,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-07-01,2023-07-01,00:00:00,0,Whitechapel,14,0,1,74,1732,6,0,7,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-07-02,2023-07-02,00:00:00,0,London Bridge,18,0,1,54,919,4,0,7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-07-03,2023-07-03,00:00:00,0,Elephant & Castle,17,0,0,46,1721,4,1,7,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2023-07-04,2023-07-04,00:00:00,0,Vauxhall,17,0,0,48,1218,6,0,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-07-05,2023-07-05,00:00:00,0,London Bridge,14,0,0,32,938,3,0,7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-07-06,2023-07-06,00:00:00,0,Vauxhall,14,0,0,75,2028,6,0,7,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023-07-07,2023-07-07,00:00:00,0,London Bridge,24,0,0,40,967,3,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-07-08,2023-07-08,00:00:00,0,Waterloo,17,0,1,68,2637,6,1,7,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2023-07-09,2023-07-09,00:00:00,0,Victoria,22,0,1,20,440,4,0,7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-07-10,2023-07-10,00:00:00,0,Euston,13,0,0,37,1600,4,0,7,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-07-11,2023-07-11,00:00:00,0,Paddington,16,0,0,86,1515,6,0,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-07-13,2023-07-13,00:00:00,0,King's Cross,20,0,0,86,1285,7,0,7,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023-07-14,2023-07-14,00:00:00,0,Bank,10,0,0,67,1544,7,0,7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-07-16,2023-07-16,00:00:00,0,Paddington,19,0,1,63,2915,7,0,7,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-07-17,2023-07-17,00:00:00,0,Bank,15,0,0,23,956,3,0,7,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-07-18,2023-07-18,00:00:00,0,Covent Garden,19,0,0,80,2929,6,0,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-07-19,2023-07-19,00:00:00,0,Liverpool Street,14,0,0,24,1040,2,0,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-07-20,2023-07-20,00:00:00,0,Baker Street,13,0,0,69,926,5,0,7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-07-21,2023-07-21,00:00:00,0,Paddington,20,0,0,92,3034,9,0,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-07-22,2023-07-22,00:00:00,0,Angel,19,0,1,68,3064,7,0,7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-07-23,2023-07-23,00:00:00,0,Moorgate,22,0,1,56,1624,5,0,7,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-07-24,2023-07-24,00:00:00,0,Victoria,13,0,0,64,1577,6,1,7,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
2023-07-25,2023-07-25,00:00:00,0,Whitechapel,16,0,0,54,1884,5,1,7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2023-07-27,2023-07-27,00:00:00,0,Victoria,15,0,0,21,336,2,0,7,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-07-28,2023-07-28,00:00:00,0,Whitechapel,14,0,0,60,990,6,0,7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-07-29,2023-07-29,00:00:00,0,Euston,15,0,1,74,2580,7,1,7,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2023-07-30,2023-07-30,00:00:00,0,Borough,17,0,1,28,1385,2,1,7,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2023-07-31,2023-07-31,00:00:00,0,Victoria,18,0,0,95,4738,8,0,7,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-08-02,2023-08-02,00:00:00,0,Covent Garden,17,0,0,31,769,5,0,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-08-03,2023-08-03,00:00:00,0,Waterloo,20,0,0,59,2830,6,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-08-04,2023-08-04,00:00:00,0,Moorgate,18,0,0,40,1108,5,0,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-08-05,2023-08-05,00:00:00,0,Whitechapel,16,0,1,36,1500,5,0,8,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2023-08-06,2023-08-06,00:00:00,0,Paddington,18,0,1,67,1976,6,0,8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-08-07,2023-08-07,00:00:00,0,Elephant & Castle,21,0,0,29,1029,2,0,8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-08-08,2023-08-08,00:00:00,0,Covent Garden,14,0,0,57,2258,5,1,8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2023-08-09,2023-08-09,00:00:00,0,Whitechapel,19,0,0,64,2899,7,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-08-10,2023-08-10,00:00:00,0,Elephant & Castle,14,0,0,79,1899,6,1,8,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2023-08-11,2023-08-11,00:00:00,0,St Pancras,16,0,0,61,2212,7,0,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-08-12,2023-08-12,00:00:00,0,Liverpool Street,19,0,1,67,1228,7,0,8,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2023-08-13,2023-08-13,00:00:00,0,London Bridge,16,0,1,56,721,4,0,8,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-08-14,2023-08-14,00:00:00,0,Moorgate,22,0,0,20,887,4,0,8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-08-15,2023-08-15,00:00:00,0,Moorgate,19,0,0,71,2868,7,0,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2023-08-16,2023-08-16,00:00:00,0,Farringdon,20,0,0,47,1647,4,0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-08-17,2023-08-17,00:00:00,0,Vauxhall,25,0,0,52,2451,5,0,8,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-08-18,2023-08-18,00:00:00,0,King's Cross,17,0,0,48,2160,6,0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-08-20,2023-08-20,00:00:00,0,Vauxhall,22,0,1,48,1537,5,0,8,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-08-21,2023-08-21,00:00:00,0,Baker Street,14,0,0,23,234,4,0,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-08-22,2023-08-22,00:00:00,0,Waterloo,20,0,0,50,1575,5,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-08-24,2023-08-24,00:00:00,0,Liverpool Street,14,0,0,68,894,6,1,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2023-08-25,2023-08-25,00:00:00,0,Whitechapel,13,0,0,36,648,5,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-08-26,2023-08-26,00:00:00,0,St Pancras,20,0,1,110,2198,10,0,8,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-08-27,2023-08-27,00:00:00,0,Victoria,14,0,1,20,679,4,0,8,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-08-28,2023-08-28,00:00:00,0,Angel,15,0,0,35,1186,4,0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-08-29,2023-08-29,00:00:00,0,Paddington,22,0,0,53,1208,4,0,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-08-30,2023-08-30,00:00:00,0,London Bridge,14,0,0,36,1445,5,1,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2023-09-01,2023-09-01,00:00:00,0,Southwark,18,0,0,51,2117,6,0,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-02,2023-09-02,00:00:00,0,Clapham Junction,13,0,1,76,1193,8,0,9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-03,2023-09-03,00:00:00,0,Borough,6,0,1,87,3020,8,0,9,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-04,2023-09-04,00:00:00,0,Bank,13,0,0,62,2434,7,1,9,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2023-09-05,2023-09-05,00:00:00,0,Clapham Junction,13,0,0,34,341,3,0,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-06,2023-09-06,00:00:00,0,Liverpool Street,12,0,0,51,1615,6,0,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-09,2023-09-09,00:00:00,0,Old Street,9,0,1,54,2358,5,0,9,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-10,2023-09-10,00:00:00,0,King's Cross,15,0,1,91,1022,8,0,9,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-12,2023-09-12,00:00:00,0,Stratford,4,0,0,42,1446,3,0,9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-13,2023-09-13,00:00:00,0,Stratford,10,0,0,58,2246,4,0,9,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-14,2023-09-14,00:00:00,0,Southwark,7,0,0,81,1891,7,0,9,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-09-15,2023-09-15,00:00:00,0,Moorgate,9,0,0,62,2924,6,1,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-16,2023-09-16,00:00:00,0,Farringdon,12,0,1,49,776,5,0,9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-18,2023-09-18,00:00:00,0,Baker Street,17,0,0,40,892,3,0,9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-09-19,2023-09-19,00:00:00,0,Old Street,13,0,0,100,1823,9,0,9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-20,2023-09-20,00:00:00,0,Stratford,10,0,0,32,818,4,0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-21,2023-09-21,00:00:00,0,London Bridge,5,0,0,97,1642,7,0,9,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-09-22,2023-09-22,00:00:00,0,Euston,5,0,0,27,233,3,0,9,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-23,2023-09-23,00:00:00,0,Baker Street,6,0,1,29,1370,2,0,9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-26,2023-09-26,00:00:00,0,London Bridge,14,0,0,26,271,3,1,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2023-09-27,2023-09-27,00:00:00,0,Vauxhall,8,0,0,20,286,4,0,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-29,2023-09-29,00:00:00,0,Borough,12,0,0,20,339,3,0,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-30,2023-09-30,00:00:00,0,Southwark,12,0,1,30,995,3,1,9,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2023-10-01,2023-10-01,00:00:00,0,Bank,9,0,1,20,425,4,0,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-10-02,2023-10-02,00:00:00,0,Bank,20,0,0,84,3798,7,1,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2023-10-03,2023-10-03,00:00:00,0,Moorgate,12,0,0,54,1304,5,0,10,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-10-04,2023-10-04,00:00:00,0,Liverpool Street,8,0,0,44,1215,5,0,10,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-10-05,2023-10-05,00:00:00,0,Elephant & Castle,18,0,0,109,2259,8,1,10,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2023-10-06,2023-10-06,00:00:00,0,Elephant & Castle,7,0,0,41,902,5,0,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-07,2023-10-07,00:00:00,0,Clapham Junction,13,0,1,57,2197,6,1,10,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2023-10-09,2023-10-09,00:00:00,0,Piccadilly Circus,9,0,0,42,560,4,0,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-10-10,2023-10-10,00:00:00,0,Victoria,11,0,0,51,2204,4,0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-10-11,2023-10-11,00:00:00,0,Southwark,11,0,0,76,2886,8,1,10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2023-10-12,2023-10-12,00:00:00,0,Piccadilly Circus,10,0,0,23,1121,3,0,10,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2023-10-13,2023-10-13,00:00:00,0,Borough,17,0,0,61,2972,7,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-14,2023-10-14,00:00:00,0,King's Cross St Pancras,7,0,1,66,715,6,1,10,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2023-10-15,2023-10-15,00:00:00,0,Clapham Junction,11,0,1,65,2046,7,0,10,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-10-16,2023-10-16,00:00:00,0,Borough,9,0,0,57,1745,5,0,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-10-17,2023-10-17,00:00:00,0,Borough,7,0,0,21,651,2,0,10,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-10-18,2023-10-18,00:00:00,0,Angel,14,0,0,46,2249,5,1,10,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2023-10-19,2023-10-19,00:00:00,0,Covent Garden,18,0,0,55,1090,5,1,10,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2023-10-20,2023-10-20,00:00:00,0,Baker Street,9,0,0,45,595,6,0,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-21,2023-10-21,00:00:00,0,King's Cross,14,0,1,69,1227,5,0,10,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-10-23,2023-10-23,00:00:00,0,St Pancras,15,0,0,40,827,5,0,10,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-10-24,2023-10-24,00:00:00,0,Vauxhall,12,0,0,60,2639,6,0,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-10-25,2023-10-25,00:00:00,0,Moorgate,17,0,0,58,1670,6,0,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-10-26,2023-10-26,00:00:00,0,St Pancras,9,0,0,61,1344,5,0,10,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-10-27,2023-10-27,00:00:00,0,Waterloo,11,0,0,46,1429,4,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-28,2023-10-28,00:00:00,0,Covent Garden,7,0,1,76,3610,8,0,10,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-10-30,2023-10-30,00:00:00,0,Borough,7,0,0,20,943,2,0,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-11-01,2023-11-01,00:00:00,0,Paddington,6,0,0,21,909,2,0,11,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-02,2023-11-02,00:00:00,0,Whitechapel,9,0,0,84,2899,8,1,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2023-11-03,2023-11-03,00:00:00,0,London Bridge,8,0,0,21,607,3,0,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-04,2023-11-04,00:00:00,0,Vauxhall,16,0,1,38,1882,5,0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-11-05,2023-11-05,00:00:00,0,King's Cross,12,0,1,70,3454,7,1,11,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2023-11-06,2023-11-06,00:00:00,0,Paddington,8,0,0,58,960,6,0,11,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-11-07,2023-11-07,00:00:00,0,Borough,13,0,0,63,1033,6,0,11,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-11-08,2023-11-08,00:00:00,0,London Bridge,13,0,0,31,1122,4,0,11,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-09,2023-11-09,00:00:00,0,Old Street,10,0,0,35,1605,3,0,11,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-11-10,2023-11-10,00:00:00,0,Holborn,7,0,0,33,501,3,0,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-11,2023-11-11,00:00:00,0,Moorgate,9,0,1,103,889,8,1,11,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2023-11-13,2023-11-13,00:00:00,0,Vauxhall,14,0,0,25,782,3,0,11,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-11-14,2023-11-14,00:00:00,0,Euston,20,0,0,66,774,6,0,11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-11-15,2023-11-15,00:00:00,0,Whitechapel,14,0,0,38,858,3,0,11,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-16,2023-11-16,00:00:00,0,Waterloo,11,0,0,57,1453,6,0,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-11-17,2023-11-17,00:00:00,0,Clapham Junction,17,0,0,60,2718,6,1,11,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-11-18,2023-11-18,00:00:00,0,Moorgate,15,0,1,126,6222,10,0,11,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-11-19,2023-11-19,00:00:00,0,Farringdon,16,0,1,55,2151,4,0,11,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-11-20,2023-11-20,00:00:00,0,Baker Street,16,0,0,44,1262,4,1,11,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2023-11-21,2023-11-21,00:00:00,0,King's Cross St Pancras,11,0,0,24,416,3,0,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-11-22,2023-11-22,00:00:00,0,Stratford,9,0,0,22,1001,4,0,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-23,2023-11-23,00:00:00,0,Piccadilly Circus,12,0,0,52,503,6,1,11,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2023-11-24,2023-11-24,00:00:00,0,Bank,14,0,0,26,1028,2,1,11,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-11-26,2023-11-26,00:00:00,0,Victoria,15,0,1,137,2609,10,1,11,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2023-11-27,2023-11-27,00:00:00,0,Liverpool Street,15,0,0,100,2328,8,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2023-11-28,2023-11-28,00:00:00,0,Clapham Junction,18,0,0,47,1923,6,0,11,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-11-29,2023-11-29,00:00:00,0,Borough,15,0,0,47,1569,4,0,11,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-30,2023-11-30,00:00:00,0,St Pancras,18,0,0,71,1280,6,0,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-12-01,2023-12-01,00:00:00,0,St Pancras,3,0,0,20,496,3,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-12-02,2023-12-02,00:00:00,0,King's Cross St Pancras,8,0,1,55,1826,4,1,12,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2023-12-03,2023-12-03,00:00:00,0,Farringdon,2,0,1,59,1096,6,0,12,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-12-04,2023-12-04,00:00:00,0,Piccadilly Circus,0,0,0,48,919,5,0,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-12-05,2023-12-05,00:00:00,0,Clapham Junction,3,0,0,50,2452,6,0,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-12-06,2023-12-06,00:00:00,0,King's Cross St Pancras,7,0,0,44,1913,5,0,12,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2023-12-07,2023-12-07,00:00:00,0,Euston,7,0,0,43,1183,3,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-12-08,2023-12-08,00:00:00,0,London Bridge,3,0,0,26,616,4,1,12,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2023-12-10,2023-12-10,00:00:00,0,Whitechapel,7,0,1,60,2935,5,0,12,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-12-11,2023-12-11,00:00:00,0,Stratford,7,0,0,91,4378,7,1,12,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
2023-12-12,2023-12-12,00:00:00,0,Whitechapel,-1,0,0,55,2142,5,0,12,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-12-13,2023-12-13,00:00:00,0,Waterloo,3,0,0,53,532,5,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2023-12-14,2023-12-14,00:00:00,0,Farringdon,7,0,0,54,1252,6,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-12-15,2023-12-15,00:00:00,0,London Bridge,7,0,0,82,2697,7,0,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-12-16,2023-12-16,00:00:00,0,Farringdon,2,0,1,52,2083,4,0,12,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-12-17,2023-12-17,00:00:00,0,Covent Garden,9,0,1,52,2206,4,0,12,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2023-12-18,2023-12-18,00:00:00,0,Liverpool Street,6,0,0,67,2736,6,0,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-12-19,2023-12-19,00:00:00,0,Vauxhall,-1,0,0,21,293,4,0,12,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-12-20,2023-12-20,00:00:00,0,Angel,11,0,0,48,2096,5,1,12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2023-12-21,2023-12-21,00:00:00,0,Moorgate,5,0,0,95,1820,8,0,12,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-12-22,2023-12-22,00:00:00,0,Old Street,5,0,0,20,728,3,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-12-23,2023-12-23,00:00:00,0,Holborn,8,0,1,76,3095,6,0,12,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-12-24,2023-12-24,00:00:00,0,Paddington,9,0,1,47,1758,5,1,12,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2023-12-25,2023-12-25,00:00:00,0,Euston,5,0,0,50,891,4,0,12,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2023-12-26,2023-12-26,00:00:00,0,Borough,3,0,0,26,1187,3,0,12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-12-27,2023-12-27,00:00:00,0,St Pancras,2,0,0,154,1519,13,1,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2023-12-28,2023-12-28,00:00:00,0,London Bridge,0,0,0,45,1364,4,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-12-29,2023-12-29,00:00:00,0,Old Street,17,0,0,28,754,4,1,12,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2023-12-30,2023-12-30,00:00:00,0,Euston,9,0,1,64,2250,7,0,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-12-31,2023-12-31,00:00:00,0,Clapham Junction,4,0,1,23,436,2,0,12,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
